"customer_id","AGE","INCOME","GENDER","EDUCATION","LOAN_PURPOSE","APPLICATION_RECEIVE_TIME","HAS_APPLIED_BEFORE","HAS_INCOME_VERIFICATION","LOAN_WAS_PAID_BACK"
38721,41,6e+06,"Male","Bachelor Degree","Credit card",10:25:00,"Yes","Yes",1
38722,44,1.8e+07,"Male","Diploma","Credit card",08:58:00,"Yes","Yes",1
38723,29,1e+07,"Male","Bachelor Degree","Working Capital",14:37:00,"No","Yes",1
38724,43,8e+06,"Female","Bachelor Degree","Working Capital",22:07:00,"Yes","No",0
38725,29,8e+06,"Male","Diploma","Working Capital",22:35:00,"No","Yes",1
38726,37,1.7e+07,"Female","Master's Degree/Post graduate","Renovation",07:58:00,"Yes","Yes",1
38727,52,1.2e+07,"Female","Bachelor Degree","Credit card",10:22:00,"No","Yes",1
38728,24,1e+07,"Male","High School","Working Capital",17:20:00,"Yes","Yes",1
38729,33,8e+06,"Female","High School","Renovation",07:17:00,"No","Yes",1
38730,35,4e+06,"Female","High School","Credit card",11:12:00,"Yes","Yes",1
38731,37,5e+06,"Male","Diploma","Working Capital",17:21:00,"Yes","Yes",1
38732,26,6e+06,"Female","High School","Working Capital",18:18:00,"Yes","Yes",1
38733,36,3e+06,"Male","High School","Renovation",11:03:00,"No","Yes",1
38734,41,1e+07,"Female","Bachelor Degree","Renovation",11:57:00,"No","Yes",1
38735,45,5e+06,"Female","High School","Credit card",06:49:00,"No","Yes",1
38736,29,6e+06,"Male","Bachelor Degree","Renovation",10:02:00,"No","Yes",1
38737,30,7e+06,"Female","Bachelor Degree","Working Capital",08:23:00,"No","Yes",1
38738,38,6e+06,"Female","Bachelor Degree","Bills",17:30:00,"Yes","No",0
38739,39,2.5e+07,"Female","Bachelor Degree","Credit card",08:21:00,"No","Yes",1
38740,28,5e+06,"Male","Bachelor Degree","Working Capital",17:28:00,"Yes","Yes",1
38741,29,1e+07,"Male","Diploma","Renovation",10:32:00,"No","Yes",1
38742,39,2e+06,"Female","High School","Renovation",20:42:00,"Yes","Yes",1
38743,32,8e+06,"Male","Bachelor Degree","Renovation",11:20:00,"No","Yes",1
38744,31,5e+06,"Female","Bachelor Degree","Working Capital",14:29:00,"Yes","Yes",1
38745,34,5e+06,"Female","Diploma","Bills",21:34:00,"No","Yes",1
38746,25,6e+06,"Male","Bachelor Degree","Renovation",11:55:00,"Yes","Yes",1
38747,32,3e+07,"Female","Bachelor Degree","Renovation",01:06:00,"No","Yes",0
38748,37,1e+07,"Male","Bachelor Degree","Credit card",13:29:00,"No","Yes",1
38749,30,1.1e+07,"Female","Diploma","Working Capital",10:34:00,"Yes","Yes",1
38750,27,5e+06,"Female","Diploma","Renovation",14:58:00,"No","Yes",1
38751,31,4e+06,"Male","Bachelor Degree","Working Capital",16:10:00,"Yes","Yes",0
38752,32,4e+06,"Female","Diploma","Working Capital",23:53:00,"No","Yes",1
38753,46,2.8e+07,"Female","Bachelor Degree","Renovation",21:46:00,"No","Yes",1
38754,29,4e+06,"Male","High School","Working Capital",15:53:00,"No","Yes",0
38755,21,6e+06,"Female","High School","Renovation",07:36:00,"Yes","Yes",0
38756,42,5e+06,"Male","High School","Working Capital",23:02:00,"Yes","Yes",0
38757,46,1.2e+07,"Male","Bachelor Degree","Holiday",15:45:00,"No","Yes",1
38758,32,8e+06,"Male","Bachelor Degree","Renovation",13:10:00,"Yes","Yes",1
38759,45,4e+06,"Female","High School","Credit card",10:09:00,"Yes","No",1
38760,29,8e+06,"Female","Diploma","Renovation",15:55:00,"No","Yes",1
38761,37,2e+07,"Male","Diploma","Renovation",14:56:00,"No","Yes",1
38762,34,4e+06,"Female","Bachelor Degree","Renovation",07:56:00,"Yes","Yes",1
38763,41,1.1e+07,"Female","High School","Credit card",11:16:00,"No","Yes",1
38764,26,5e+06,"Male","Diploma","Working Capital",13:17:00,"Yes","Yes",0
38765,37,2.5e+07,"Female","Bachelor Degree","Working Capital",10:47:00,"No","Yes",1
38766,30,4e+06,"Female","Diploma","Working Capital",14:23:00,"No","Yes",1
38767,22,6e+06,"Female","High School","Working Capital",15:55:00,"Yes","No",0
38768,32,5e+06,"Male","High School","Credit card",12:47:00,"No","Yes",1
38769,41,1.1e+07,"Female","Diploma","Working Capital",09:14:00,"Yes","Yes",0
38770,36,4e+06,"Female","Bachelor Degree","Renovation",04:58:00,"Yes","Yes",1
38771,35,5e+06,"Female","High School","Renovation",07:54:00,"Yes","Yes",1
38772,29,4e+06,"Male","High School","Working Capital",16:29:00,"Yes","Yes",1
38773,35,8e+06,"Female","High School","Working Capital",07:47:00,"Yes","Yes",1
38774,49,1.3e+07,"Female","Bachelor Degree","Bills",14:53:00,"No","Yes",1
38775,47,8e+06,"Female","High School","Credit card",11:49:00,"Yes","Yes",1
38776,47,6e+06,"Male","Bachelor Degree","Credit card",18:59:00,"No","Yes",1
38777,43,3e+06,"Female","Other","Working Capital",16:08:00,"Yes","Yes",1
38778,28,1.2e+07,"Male","Bachelor Degree","Credit card",05:30:00,"Yes","Yes",1
38779,34,4e+06,"Female","High School","Working Capital",17:47:00,"No","Yes",1
38780,36,5e+06,"Female","High School","Credit card",14:07:00,"Yes","Yes",1
38781,35,6e+06,"Male","High School","Working Capital",12:40:00,"No","Yes",1
38782,27,4e+06,"Female","High School","Working Capital",12:04:00,"No","Yes",1
38783,47,8e+06,"Female","Bachelor Degree","Credit card",10:26:00,"No","Yes",1
38784,30,5e+06,"Female","High School","Renovation",01:53:00,"No","Yes",1
38785,48,1e+07,"Male","Diploma","Credit card",09:55:00,"No","Yes",1
38786,40,6e+06,"Female","Bachelor Degree","Credit card",23:15:00,"No","Yes",1
38787,38,5e+06,"Male","Bachelor Degree","Renovation",00:49:00,"No","Yes",1
38788,31,4e+06,"Female","High School","Renovation",07:56:00,"No","Yes",0
38789,26,0,"Male","Diploma","Bills",21:12:00,"No","Yes",1
38790,44,8e+06,"Male","Bachelor Degree","Working Capital",05:46:00,"No","Yes",1
38791,38,5e+06,"Female","Bachelor Degree","Working Capital",13:09:00,"Yes","Yes",1
38792,49,1e+07,"Male","Bachelor Degree","Credit card",11:11:00,"Yes","Yes",1
38793,26,5e+06,"Male","Diploma","Working Capital",14:47:00,"Yes","Yes",1
38794,25,4e+06,"Female","Diploma","Renovation",10:37:00,"No","Yes",1
38795,24,1e+06,"Male","High School","Credit card",08:25:00,"No","Yes",0
38796,41,1.5e+07,"Male","Bachelor Degree","Holiday",07:34:00,"No","Yes",1
38797,49,8e+06,"Female","High School","Bills",19:12:00,"Yes","Yes",0
38798,24,9e+06,"Male","Bachelor Degree","Renovation",08:42:00,"No","Yes",1
38799,43,1.3e+07,"Male","Bachelor Degree","Venture capital",09:23:00,"No","Yes",1
38800,49,1e+07,"Male","Bachelor Degree","Working Capital",13:31:00,"Yes","Yes",1
38801,30,1.7e+07,"Female","Bachelor Degree","Education",09:10:00,"No","Yes",1
38802,44,5e+06,"Female","High School","Working Capital",09:36:00,"Yes","Yes",1
38803,34,5e+06,"Female","High School","Credit card",19:57:00,"Yes","Yes",0
38804,34,1.2e+07,"Female","Master's Degree/Post graduate","Renovation",07:18:00,"No","Yes",1
38805,27,4e+06,"Male","High School","Working Capital",10:51:00,"Yes","Yes",1
38806,39,1e+07,"Female","Bachelor Degree","Bills",10:38:00,"No","Yes",1
38807,46,1.5e+07,"Male","Diploma","Renovation",08:54:00,"No","Yes",1
38808,40,6e+06,"Male","Bachelor Degree","Working Capital",08:12:00,"No","Yes",0
38809,33,5e+06,"Male","Bachelor Degree","Renovation",09:20:00,"No","Yes",1
38810,27,5e+06,"Male","Bachelor Degree","Electronic unsecured loan",15:07:00,"No","Yes",1
38811,35,1e+07,"Male","High School","Working Capital",17:03:00,"No","Yes",1
38812,47,1e+07,"Male","Bachelor Degree","Renovation",14:14:00,"No","Yes",1
38813,25,4e+06,"Female","High School","Working Capital",11:57:00,"No","Yes",1
38814,24,8e+06,"Female","Bachelor Degree","Investment",08:32:00,"Yes","Yes",1
38815,28,9e+06,"Male","Bachelor Degree","Holiday",14:31:00,"Yes","Yes",0
38816,32,7e+06,"Male","Bachelor Degree","Working Capital",09:28:00,"No","Yes",0
38817,32,3e+06,"Male","Diploma","Renovation",20:19:00,"No","Yes",0
38818,34,6e+06,"Female","Diploma","Investment",23:21:00,"Yes","Yes",1
38819,33,7e+06,"Male","High School","Credit card",07:08:00,"Yes","Yes",1
38820,41,4e+06,"Male","Bachelor Degree","Renovation",15:49:00,"Yes","Yes",1
38821,52,6e+06,"Female","Diploma","Credit card",09:06:00,"Yes","Yes",1
38822,35,1e+07,"Female","Bachelor Degree","Working Capital",21:07:00,"No","Yes",1
38823,36,2e+07,"Male","Diploma","Working Capital",16:17:00,"No","Yes",1
38824,25,6e+06,"Female","Bachelor Degree","Renovation",07:31:00,"Yes","Yes",1
38825,33,6e+06,"Male","Bachelor Degree","Credit card",18:21:00,"No","Yes",1
38826,45,1e+07,"Male","High School","Electronic unsecured loan",16:26:00,"Yes","Yes",1
38827,25,4e+06,"Female","Bachelor Degree","Credit card",08:45:00,"No","Yes",1
38828,31,5e+06,"Male","Bachelor Degree","Renovation",08:11:00,"No","Yes",1
38829,23,5e+06,"Female","Bachelor Degree","Credit card",13:46:00,"No","Yes",0
38830,46,1.5e+07,"Male","Bachelor Degree","Working Capital",09:42:00,"No","Yes",1
38831,37,7e+06,"Male","Bachelor Degree","Renovation",08:12:00,"No","Yes",1
38832,47,7e+06,"Male","High School","Holiday",06:03:00,"Yes","Yes",1
38833,39,1.5e+07,"Male","Diploma","Credit card",12:00:00,"No","Yes",1
38834,38,1e+07,"Female","Bachelor Degree","Working Capital",19:47:00,"No","Yes",1
38835,23,4e+06,"Male","High School","Working Capital",11:17:00,"No","Yes",1
38836,40,4e+06,"Male","High School","Credit card",12:16:00,"No","Yes",1
38837,47,4e+07,"Female","Master's Degree/Post graduate","Credit card",19:57:00,"No","Yes",1
38838,47,4e+06,"Female","High School","Holiday",00:34:00,"No","No",1
38839,36,1.2e+07,"Male","Diploma","Credit card",21:55:00,"No","Yes",1
38840,40,3e+06,"Male","High School","Credit card",14:08:00,"No","Yes",1
38841,39,4e+07,"Female","Bachelor Degree","Credit card",15:20:00,"No","Yes",1
38842,32,6e+06,"Female","Bachelor Degree",NA,10:43:00,"No","Yes",1
38843,40,6e+06,"Male","Bachelor Degree","Working Capital",22:33:00,"No","Yes",1
38844,39,4e+06,"Female","Bachelor Degree","Working Capital",18:22:00,"No","Yes",1
38845,45,5e+06,"Female","Bachelor Degree","Renovation",13:42:00,"No","Yes",1
38846,36,1e+07,"Male","Master's Degree/Post graduate","Holiday",20:36:00,"No","Yes",1
38847,42,2e+07,"Male","Master's Degree/Post graduate","Credit card",15:26:00,"No","Yes",1
38848,27,4e+06,"Male","High School","Renovation",16:44:00,"Yes","Yes",0
38849,36,2e+07,"Male","Bachelor Degree","Renovation",15:53:00,"Yes","Yes",1
38850,34,9e+06,"Female","Bachelor Degree","Credit card",23:42:00,"No","Yes",1
38851,40,6e+06,"Male","Bachelor Degree","Renovation",21:40:00,"Yes","Yes",1
38852,38,4e+06,"Female","High School","Renovation",06:46:00,"No","Yes",1
38853,33,9e+06,"Male","Bachelor Degree","Electronic unsecured loan",08:25:00,"No","Yes",1
38854,29,1.2e+07,"Male","Bachelor Degree","Working Capital",17:46:00,"No","Yes",1
38855,36,4e+06,"Male","High School","Working Capital",07:59:00,"No","Yes",0
38856,39,8e+06,"Female","Bachelor Degree","Renovation",16:26:00,"No","Yes",0
38857,26,3e+06,"Male","Bachelor Degree","Working Capital",19:20:00,"No","Yes",1
38858,42,5e+06,"Male","High School","Credit card",18:28:00,"No","Yes",1
38859,43,8e+06,"Female","Diploma","Working Capital",00:09:00,"No","Yes",0
38860,26,3e+06,"Female","Bachelor Degree","Credit card",09:16:00,"No","Yes",1
38861,30,7e+06,"Male","Bachelor Degree","Working Capital",16:33:00,"No","Yes",1
38862,35,1.3e+07,"Female","Bachelor Degree","Education",13:54:00,"Yes","Yes",1
38863,37,5e+06,"Male","Bachelor Degree","Investment",14:21:00,"No","Yes",1
38864,42,3e+06,"Female","Diploma","Education",11:15:00,"Yes","Yes",1
38865,23,5e+06,"Female","High School","Holiday",14:57:00,"Yes","Yes",1
38866,37,5e+06,"Male","Bachelor Degree","Holiday",08:24:00,"Yes","Yes",1
38867,37,6e+06,"Male","High School","Credit card",10:00:00,"No","Yes",1
38868,26,1e+07,"Male","Bachelor Degree","Renovation",11:58:00,"No","Yes",1
38869,35,6e+06,"Female","Diploma","Working Capital",10:16:00,"No","Yes",1
38870,32,1e+07,"Male","Master's Degree/Post graduate","Electronic unsecured loan",08:21:00,"No","Yes",1
38871,25,4e+06,"Male","Diploma","Renovation",15:31:00,"Yes","No",0
38872,35,6e+06,"Female","Bachelor Degree","Working Capital",18:37:00,"Yes","Yes",1
38873,37,5e+06,"Female","Bachelor Degree","Working Capital",18:25:00,"No","Yes",1
38874,52,1.1e+07,"Female","High School","Credit card",09:47:00,"No","Yes",1
38875,49,7e+06,"Female","High School","Working Capital",11:43:00,"Yes","Yes",0
38876,26,4e+06,"Male","Bachelor Degree","Credit card",08:26:00,"No","Yes",1
38877,50,5e+06,"Male","Bachelor Degree","Renovation",22:30:00,"No","Yes",1
38878,39,6e+06,"Female","Bachelor Degree","Working Capital",11:58:00,"Yes","Yes",1
38879,29,4e+06,"Female","Bachelor Degree","Bills",11:02:00,"No","Yes",0
38880,47,1.5e+07,"Male","Bachelor Degree","Credit card",07:29:00,"No","Yes",1
38881,28,1e+07,"Male","Bachelor Degree","Holiday",09:35:00,"Yes","Yes",1
38882,51,9e+06,"Female","High School","Working Capital",13:43:00,"No","Yes",1
38883,34,5e+06,"Male","Bachelor Degree","Working Capital",11:10:00,"No","Yes",1
38884,28,4e+06,"Male","High School","Working Capital",19:41:00,"No","Yes",1
38885,33,1e+07,"Female","High School","Renovation",10:24:00,"No","Yes",1
38886,52,9e+06,"Female","Bachelor Degree","Renovation",19:30:00,"No","Yes",1
38887,32,8e+06,"Female","Bachelor Degree","Education",18:34:00,"No","Yes",1
38888,32,5e+06,"Female","Diploma","Working Capital",08:20:00,"No","Yes",0
38889,48,9e+06,"Female","High School","Working Capital",12:43:00,"No","Yes",0
38890,38,5e+06,"Male","Diploma","Education",11:37:00,"No","Yes",1
38891,52,1.4e+07,"Female","Master's Degree/Post graduate","Renovation",11:27:00,"Yes","Yes",1
38892,43,2.9e+07,"Female","Bachelor Degree","Renovation",07:34:00,"Yes","Yes",1
38893,33,4e+06,"Male","Bachelor Degree","Working Capital",08:23:00,"No","Yes",0
38894,40,1.6e+07,"Female","Bachelor Degree","Renovation",10:11:00,"No","Yes",1
38895,39,4e+06,"Male","Diploma","Other",07:59:00,"Yes","Yes",1
38896,22,4e+06,"Male","High School","Renovation",12:03:00,"Yes","Yes",1
38897,34,6e+06,"Female","Bachelor Degree","Working Capital",19:51:00,"No","Yes",0
38898,32,8e+06,"Male","High School","Credit card",19:23:00,"No","Yes",1
38899,27,6e+06,"Male","Diploma","Investment",10:50:00,"Yes","Yes",0
38900,23,6e+06,"Male","Diploma","Credit card",14:26:00,"Yes","Yes",1
38901,26,4e+06,"Male","High School","Working Capital",15:08:00,"Yes","Yes",1
38902,32,2e+06,"Male","Bachelor Degree","Working Capital",06:45:00,"No","Yes",1
38903,26,4e+06,"Female","High School","Holiday",08:14:00,"Yes","Yes",1
38904,42,1.2e+07,"Female","Diploma","Working Capital",21:31:00,"Yes","Yes",1
38905,41,6e+06,"Female","High School","Renovation",06:53:00,"Yes","Yes",1
38906,50,1.2e+07,"Male","Bachelor Degree","Credit card",21:21:00,"Yes","Yes",1
38907,37,3e+06,"Male","Diploma","Working Capital",06:14:00,"No","Yes",1
38908,52,6e+06,"Male","Diploma","Credit card",07:27:00,"No","Yes",1
38909,30,4e+06,"Female","Diploma","Investment",13:32:00,"Yes","Yes",0
38910,42,7e+06,"Female","High School","Working Capital",18:28:00,"No","Yes",1
38911,43,3e+06,"Male","Diploma","Renovation",17:13:00,"No","Yes",1
38912,38,3e+06,"Male","Diploma","Working Capital",20:32:00,"No","Yes",1
38913,31,3e+06,"Female","High School","Credit card",17:10:00,"Yes","Yes",0
38914,35,1.2e+07,"Male","Bachelor Degree","Working Capital",20:13:00,"No","Yes",1
38915,38,4e+06,"Female","High School","Renovation",05:50:00,"No","Yes",1
38916,28,4e+06,"Male","Diploma","Working Capital",16:53:00,"No","Yes",1
38917,37,8e+06,"Male","Bachelor Degree","Credit card",07:18:00,"No","Yes",1
38918,40,1.4e+07,"Male","Bachelor Degree","Credit card",08:33:00,"Yes","Yes",1
38919,35,3e+06,"Male","Bachelor Degree","Bills",08:26:00,"Yes","Yes",0
38920,25,6e+06,"Male","High School","Working Capital",21:17:00,"No","Yes",1
38921,44,4.5e+07,"Female","Bachelor Degree","Credit card",06:12:00,"No","Yes",1
38922,50,1.3e+07,"Female","Bachelor Degree","Credit card",09:31:00,"No","Yes",0
38923,29,7e+06,"Female","Bachelor Degree","Credit card",06:03:00,"No","Yes",1
38924,27,4e+06,"Female","Bachelor Degree","Working Capital",12:20:00,"No","Yes",1
38925,39,4e+06,"Male","High School","Renovation",14:04:00,"Yes","Yes",0
38926,23,4e+06,"Female","High School","Working Capital",13:36:00,"Yes","Yes",1
38927,22,5e+06,"Male","High School","Working Capital",10:18:00,"Yes","No",1
38928,28,1.4e+07,"Female","Bachelor Degree","Renovation",14:07:00,"Yes","Yes",1
38929,31,4e+06,"Male","High School","Renovation",15:54:00,"No","Yes",1
38930,49,1.5e+07,"Female","High School",NA,14:03:00,"No","Yes",1
38931,27,6e+06,"Female","Bachelor Degree","Renovation",10:33:00,"Yes","Yes",0
38932,28,5e+06,"Male","Bachelor Degree","Renovation",12:06:00,"No","Yes",0
38933,40,8e+06,"Female","Bachelor Degree","Working Capital",13:36:00,"No","Yes",0
38934,24,1e+07,"Female","High School","Bills",15:32:00,"Yes","Yes",1
38935,44,8e+06,"Female","Bachelor Degree","Working Capital",11:07:00,"No","Yes",1
38936,30,8e+06,"Male","Master's Degree/Post graduate","Investment",19:39:00,"No","Yes",1
38937,38,2e+06,"Female","High School","Working Capital",16:06:00,"Yes","Yes",1
38938,23,5e+06,"Male","Bachelor Degree","Venture capital",11:48:00,"No","Yes",1
38939,23,4e+06,"Male","Diploma","Credit card",23:57:00,"No","Yes",0
38940,39,5e+06,"Male","High School","Working Capital",00:13:00,"Yes","Yes",1
38941,38,7e+06,"Male","Bachelor Degree","Renovation",19:57:00,"Yes","Yes",0
38942,31,2.8e+07,"Female","Bachelor Degree","Renovation",03:49:00,"No","Yes",1
38943,27,4e+06,"Male","Diploma","Working Capital",19:05:00,"No","Yes",1
38944,53,8e+06,"Female","High School","Renovation",18:35:00,"Yes","Yes",1
38945,42,5e+06,"Female","High School","Credit card",09:48:00,"No","Yes",1
38946,27,5e+06,"Male","Diploma","Working Capital",12:33:00,"No","Yes",1
38947,35,6e+06,"Female","High School","Renovation",19:37:00,"Yes","Yes",1
38948,23,7e+06,"Female","Diploma","Credit card",09:42:00,"Yes","Yes",1
38949,22,4e+06,"Female","Diploma","Credit card",21:19:00,"No","Yes",1
38950,29,5e+06,"Female","Diploma","Renovation",12:33:00,"Yes","Yes",0
38951,30,5e+06,"Male","Bachelor Degree","Working Capital",18:36:00,"No","Yes",0
38952,28,8e+06,"Female","High School","Working Capital",09:31:00,"Yes","Yes",1
38953,41,1e+07,"Male","Bachelor Degree","Credit card",16:36:00,"Yes","Yes",1
38954,49,4.1e+07,"Female","Bachelor Degree","Credit card",21:20:00,"No","Yes",1
38955,42,1e+07,"Female","Diploma","Credit card",12:20:00,"Yes","Yes",1
38956,36,8e+06,"Male","High School","Working Capital",13:15:00,"Yes","Yes",1
38957,38,6e+06,"Male","Bachelor Degree","Renovation",18:27:00,"No","Yes",1
38958,29,6e+06,"Male","Bachelor Degree","Renovation",11:09:00,"Yes","Yes",1
38959,40,1.1e+07,"Female","Bachelor Degree","Renovation",13:21:00,"No","Yes",1
38960,35,1.2e+07,"Female","Bachelor Degree","Renovation",09:31:00,"No","Yes",1
38961,44,1.3e+07,"Male","Bachelor Degree","Working Capital",11:58:00,"No","Yes",1
38962,42,4e+06,"Male","Bachelor Degree","Credit card",14:33:00,"Yes","Yes",1
38963,24,8e+06,"Female","Bachelor Degree","Working Capital",17:38:00,"No","Yes",0
38964,30,4e+06,"Female","Bachelor Degree","Renovation",21:45:00,"No","Yes",1
38965,29,1.6e+07,"Female","Bachelor Degree","Renovation",12:06:00,"No","Yes",1
38966,30,4e+06,"Female","High School","Renovation",12:32:00,"Yes","Yes",1
38967,27,4e+06,"Female","High School","Renovation",07:33:00,"Yes","Yes",0
38968,33,6e+06,"Female","High School","Renovation",10:49:00,"Yes","Yes",1
38969,40,5e+06,"Female","Bachelor Degree","Education",12:35:00,"Yes","Yes",1
38970,34,4e+06,"Male","High School","Credit card",22:25:00,"No","Yes",1
38971,35,1.8e+07,"Female","Master's Degree/Post graduate","Electronic unsecured loan",07:26:00,"Yes","Yes",1
38972,51,5e+06,"Male","Diploma","Credit card",08:35:00,"No","Yes",1
38973,43,4e+06,"Female","High School","Credit card",14:56:00,"Yes","No",1
38974,34,5e+06,"Female","High School","Renovation",13:23:00,"No","Yes",1
38975,34,5e+06,"Male","Bachelor Degree","Credit card",09:06:00,"Yes","Yes",1
38976,28,3e+07,"Female","Other","Holiday",16:06:00,"No","Yes",1
38977,25,5e+06,"Male","Bachelor Degree","Renovation",10:25:00,"Yes","Yes",1
38978,23,5e+06,"Male","High School","Working Capital",07:39:00,"Yes","Yes",1
